name	path	emotion
Ses03M_impro03_F029_sur	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro03_F029_sur.mp3	negativo
Ses03M_script01_3_M032_sad	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script01_3_M032_sad.mp3	negativo
Ses03M_impro05b_F014_neu	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro05b_F014_neu.mp3	negativo
Ses03F_script03_2_F017_neu	/home/franco/tesis/IEMOCAP_mp3/Ses03F_script03_2_F017_neu.mp3	negativo
Ses03M_impro04_M038_neu	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro04_M038_neu.mp3	negativo
Ses03M_script02_2_F010_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script02_2_F010_xxx.mp3	negativo
Ses03F_impro07_M012_neu	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro07_M012_neu.mp3	negativo
Ses03M_impro08a_F022_ang	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro08a_F022_ang.mp3	positivo
Ses03M_script02_2_F005_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script02_2_F005_xxx.mp3	negativo
Ses03M_impro02_F011_fru	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro02_F011_fru.mp3	positivo
Ses03F_impro01_F001_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro01_F001_xxx.mp3	negativo
Ses03F_script02_2_M043_neu	/home/franco/tesis/IEMOCAP_mp3/Ses03F_script02_2_M043_neu.mp3	negativo
Ses03M_script01_2_M000_fru	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script01_2_M000_fru.mp3	positivo
Ses03M_impro08a_M015_fru	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro08a_M015_fru.mp3	positivo
Ses03F_script03_1_F016_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03F_script03_1_F016_xxx.mp3	negativo
Ses03F_impro08_M021_neu	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro08_M021_neu.mp3	negativo
Ses03M_impro01_F021_fru	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro01_F021_fru.mp3	positivo
Ses03F_script01_1_F047_fru	/home/franco/tesis/IEMOCAP_mp3/Ses03F_script01_1_F047_fru.mp3	positivo
Ses03F_script03_2_F042_ang	/home/franco/tesis/IEMOCAP_mp3/Ses03F_script03_2_F042_ang.mp3	positivo
Ses03M_script03_2_M045_ang	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script03_2_M045_ang.mp3	positivo
Ses03M_impro01_M018_fru	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro01_M018_fru.mp3	positivo
Ses03F_script03_2_F006_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03F_script03_2_F006_xxx.mp3	negativo
Ses03M_script02_2_F004_ang	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script02_2_F004_ang.mp3	positivo
Ses03M_script01_3_M041_sad	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script01_3_M041_sad.mp3	negativo
Ses03M_script03_1_M003_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script03_1_M003_xxx.mp3	negativo
Ses03F_script02_2_M041_hap	/home/franco/tesis/IEMOCAP_mp3/Ses03F_script02_2_M041_hap.mp3	negativo
Ses03F_impro08_M014_ang	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro08_M014_ang.mp3	positivo
Ses03F_impro07_M014_exc	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro07_M014_exc.mp3	negativo
Ses03M_impro05b_M019_neu	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro05b_M019_neu.mp3	negativo
Ses03M_impro02_F013_sad	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro02_F013_sad.mp3	negativo
Ses03M_impro03_M006_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro03_M006_xxx.mp3	negativo
Ses03M_script01_1_M042_fru	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script01_1_M042_fru.mp3	positivo
Ses03M_script01_3_F001_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script01_3_F001_xxx.mp3	negativo
Ses03F_impro05_M004_fru	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro05_M004_fru.mp3	positivo
Ses03M_script01_3_F013_hap	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script01_3_F013_hap.mp3	negativo
Ses03F_script01_1_F052_neu	/home/franco/tesis/IEMOCAP_mp3/Ses03F_script01_1_F052_neu.mp3	negativo
Ses03M_script01_3_M044_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script01_3_M044_xxx.mp3	negativo
Ses03F_impro05_M002_fru	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro05_M002_fru.mp3	positivo
Ses03M_script01_3_M020_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script01_3_M020_xxx.mp3	negativo
Ses03M_script01_1_F001_sur	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script01_1_F001_sur.mp3	negativo
Ses03F_script01_3_M010_hap	/home/franco/tesis/IEMOCAP_mp3/Ses03F_script01_3_M010_hap.mp3	negativo
Ses03M_script02_1_M010_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script02_1_M010_xxx.mp3	negativo
Ses03M_script02_1_M017_neu	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script02_1_M017_neu.mp3	negativo
Ses03M_impro03_F035_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro03_F035_xxx.mp3	negativo
Ses03F_impro07_F004_hap	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro07_F004_hap.mp3	negativo
Ses03F_impro08_F019_fru	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro08_F019_fru.mp3	positivo
Ses03M_script03_1_M000_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script03_1_M000_xxx.mp3	negativo
Ses03M_impro02_M013_neu	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro02_M013_neu.mp3	negativo
Ses03M_impro02_M001_sad	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro02_M001_sad.mp3	negativo
Ses03M_script02_2_F007_fru	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script02_2_F007_fru.mp3	positivo
Ses03F_impro05_M014_neu	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro05_M014_neu.mp3	negativo
Ses03M_impro04_M033_fru	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro04_M033_fru.mp3	positivo
Ses03F_script02_1_F004_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03F_script02_1_F004_xxx.mp3	negativo
Ses03F_impro02_M000_neu	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro02_M000_neu.mp3	negativo
Ses03F_impro05_M003_neu	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro05_M003_neu.mp3	negativo
Ses03F_script01_3_F024_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03F_script01_3_F024_xxx.mp3	negativo
Ses03M_script03_1_M027_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script03_1_M027_xxx.mp3	negativo
Ses03F_impro08_M012_ang	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro08_M012_ang.mp3	positivo
Ses03M_impro05b_F006_neu	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro05b_F006_neu.mp3	negativo
Ses03M_impro06_M004_sad	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro06_M004_sad.mp3	negativo
Ses03M_impro05b_M003_fru	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro05b_M003_fru.mp3	positivo
Ses03F_impro08_F024_neu	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro08_F024_neu.mp3	negativo
Ses03M_impro07_M016_exc	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro07_M016_exc.mp3	negativo
Ses03M_script01_1_M002_sad	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script01_1_M002_sad.mp3	negativo
Ses03F_script01_3_M027_sad	/home/franco/tesis/IEMOCAP_mp3/Ses03F_script01_3_M027_sad.mp3	negativo
Ses03M_script03_1_M026_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script03_1_M026_xxx.mp3	negativo
Ses03F_impro02_F001_neu	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro02_F001_neu.mp3	negativo
Ses03F_impro02_M008_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro02_M008_xxx.mp3	negativo
Ses03M_impro02_M009_fru	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro02_M009_fru.mp3	positivo
Ses03M_impro01_F024_fru	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro01_F024_fru.mp3	positivo
Ses03F_script02_1_M028_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03F_script02_1_M028_xxx.mp3	negativo
Ses03F_script03_1_M016_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03F_script03_1_M016_xxx.mp3	negativo
Ses03F_impro05_F010_ang	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro05_F010_ang.mp3	positivo
Ses03M_impro03_F034_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro03_F034_xxx.mp3	negativo
Ses03F_script02_2_F041_fru	/home/franco/tesis/IEMOCAP_mp3/Ses03F_script02_2_F041_fru.mp3	positivo
Ses03M_impro03_F011_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro03_F011_xxx.mp3	negativo
Ses03F_impro07_M005_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro07_M005_xxx.mp3	negativo
Ses03M_impro04_F023_neu	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro04_F023_neu.mp3	negativo
Ses03M_script03_2_M043_ang	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script03_2_M043_ang.mp3	positivo
Ses03M_impro01_F006_fru	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro01_F006_fru.mp3	positivo
Ses03M_impro07_M010_exc	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro07_M010_exc.mp3	negativo
Ses03F_impro07_F035_hap	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro07_F035_hap.mp3	negativo
Ses03F_impro08_M003_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro08_M003_xxx.mp3	negativo
Ses03F_script02_1_M012_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03F_script02_1_M012_xxx.mp3	negativo
Ses03M_script01_3_M019_exc	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script01_3_M019_exc.mp3	negativo
Ses03M_script02_2_F017_fru	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script02_2_F017_fru.mp3	positivo
Ses03F_impro08_M007_ang	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro08_M007_ang.mp3	positivo
Ses03M_impro04_F020_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro04_F020_xxx.mp3	negativo
Ses03M_impro04_F004_neu	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro04_F004_neu.mp3	negativo
Ses03F_script01_3_M035_sad	/home/franco/tesis/IEMOCAP_mp3/Ses03F_script01_3_M035_sad.mp3	negativo
Ses03M_impro05a_F017_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro05a_F017_xxx.mp3	negativo
Ses03M_script03_1_F007_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script03_1_F007_xxx.mp3	negativo
Ses03M_script01_1_F036_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script01_1_F036_xxx.mp3	negativo
Ses03M_impro04_F029_neu	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro04_F029_neu.mp3	negativo
Ses03F_script03_1_M017_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03F_script03_1_M017_xxx.mp3	negativo
Ses03M_script03_2_F042_ang	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script03_2_F042_ang.mp3	positivo
Ses03F_script01_3_F032_sad	/home/franco/tesis/IEMOCAP_mp3/Ses03F_script01_3_F032_sad.mp3	negativo
Ses03M_script01_3_M012_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script01_3_M012_xxx.mp3	negativo
Ses03M_impro08a_F009_fru	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro08a_F009_fru.mp3	positivo
Ses03M_script01_3_M038_sad	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script01_3_M038_sad.mp3	negativo
Ses03F_script03_2_F008_neu	/home/franco/tesis/IEMOCAP_mp3/Ses03F_script03_2_F008_neu.mp3	negativo
Ses03F_script01_2_F019_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03F_script01_2_F019_xxx.mp3	negativo
Ses03F_script02_2_M033_fru	/home/franco/tesis/IEMOCAP_mp3/Ses03F_script02_2_M033_fru.mp3	positivo
Ses03M_script03_2_F031_ang	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script03_2_F031_ang.mp3	positivo
Ses03M_impro08b_F013_fru	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro08b_F013_fru.mp3	positivo
Ses03F_script02_2_F018_sad	/home/franco/tesis/IEMOCAP_mp3/Ses03F_script02_2_F018_sad.mp3	negativo
Ses03M_script01_1_F024_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script01_1_F024_xxx.mp3	negativo
Ses03F_impro07_M017_sur	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro07_M017_sur.mp3	negativo
Ses03F_impro08_M024_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro08_M024_xxx.mp3	negativo
Ses03F_impro02_F000_neu	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro02_F000_neu.mp3	negativo
Ses03M_impro02_M003_sad	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro02_M003_sad.mp3	negativo
Ses03F_impro04_F017_fru	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro04_F017_fru.mp3	positivo
Ses03F_script01_3_M037_sad	/home/franco/tesis/IEMOCAP_mp3/Ses03F_script01_3_M037_sad.mp3	negativo
Ses03M_script03_2_M038_ang	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script03_2_M038_ang.mp3	positivo
Ses03M_impro01_F007_fru	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro01_F007_fru.mp3	positivo
Ses03M_script01_1_M040_ang	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script01_1_M040_ang.mp3	positivo
Ses03M_impro05a_F009_neu	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro05a_F009_neu.mp3	negativo
Ses03M_script02_1_F015_fru	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script02_1_F015_fru.mp3	positivo
Ses03M_script03_1_M037_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script03_1_M037_xxx.mp3	negativo
Ses03F_impro07_M010_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro07_M010_xxx.mp3	negativo
Ses03M_impro05a_M004_ang	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro05a_M004_ang.mp3	positivo
Ses03F_script01_1_M047_neu	/home/franco/tesis/IEMOCAP_mp3/Ses03F_script01_1_M047_neu.mp3	negativo
Ses03F_script02_1_F009_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03F_script02_1_F009_xxx.mp3	negativo
Ses03F_impro03_F017_exc	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro03_F017_exc.mp3	negativo
Ses03F_script03_2_F041_ang	/home/franco/tesis/IEMOCAP_mp3/Ses03F_script03_2_F041_ang.mp3	positivo
Ses03M_impro05b_F023_neu	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro05b_F023_neu.mp3	negativo
Ses03F_impro07_M032_exc	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro07_M032_exc.mp3	negativo
Ses03F_script03_2_F013_neu	/home/franco/tesis/IEMOCAP_mp3/Ses03F_script03_2_F013_neu.mp3	negativo
Ses03M_script01_3_F015_hap	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script01_3_F015_hap.mp3	negativo
Ses03F_impro07_M009_sur	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro07_M009_sur.mp3	negativo
Ses03M_impro04_F027_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro04_F027_xxx.mp3	negativo
Ses03F_impro02_F035_sad	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro02_F035_sad.mp3	negativo
Ses03F_script01_3_M018_hap	/home/franco/tesis/IEMOCAP_mp3/Ses03F_script01_3_M018_hap.mp3	negativo
Ses03M_impro08a_F016_fru	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro08a_F016_fru.mp3	positivo
Ses03F_impro02_M025_sad	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro02_M025_sad.mp3	negativo
Ses03F_impro02_F005_exc	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro02_F005_exc.mp3	negativo
Ses03M_script01_2_F008_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script01_2_F008_xxx.mp3	negativo
Ses03F_impro08_F028_neu	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro08_F028_neu.mp3	negativo
Ses03M_script03_2_M020_neu	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script03_2_M020_neu.mp3	negativo
Ses03F_impro08_F010_neu	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro08_F010_neu.mp3	negativo
Ses03M_script03_2_M004_ang	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script03_2_M004_ang.mp3	positivo
Ses03M_script03_2_M001_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script03_2_M001_xxx.mp3	negativo
Ses03M_impro03_F009_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro03_F009_xxx.mp3	negativo
Ses03F_impro03_M015_hap	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro03_M015_hap.mp3	negativo
Ses03M_script01_2_M011_fru	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script01_2_M011_fru.mp3	positivo
Ses03F_impro02_F022_fru	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro02_F022_fru.mp3	positivo
Ses03M_impro01_M022_fru	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro01_M022_fru.mp3	positivo
Ses03M_impro08b_F004_fru	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro08b_F004_fru.mp3	positivo
Ses03M_script03_2_F045_ang	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script03_2_F045_ang.mp3	positivo
Ses03F_impro07_M001_neu	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro07_M001_neu.mp3	negativo
Ses03M_impro08a_F035_fru	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro08a_F035_fru.mp3	positivo
Ses03M_script01_3_F000_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script01_3_F000_xxx.mp3	negativo
Ses03F_impro02_M002_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro02_M002_xxx.mp3	negativo
Ses03F_impro08_F002_neu	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro08_F002_neu.mp3	negativo
Ses03F_impro03_F020_hap	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro03_F020_hap.mp3	negativo
Ses03M_impro04_M036_fru	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro04_M036_fru.mp3	positivo
Ses03F_impro06_F002_sad	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro06_F002_sad.mp3	negativo
Ses03F_script02_2_F017_sad	/home/franco/tesis/IEMOCAP_mp3/Ses03F_script02_2_F017_sad.mp3	negativo
Ses03M_script02_1_M032_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script02_1_M032_xxx.mp3	negativo
Ses03F_impro08_F014_neu	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro08_F014_neu.mp3	negativo
Ses03F_impro05_M010_fru	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro05_M010_fru.mp3	positivo
Ses03F_script03_1_M029_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03F_script03_1_M029_xxx.mp3	negativo
Ses03M_script01_2_M009_fru	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script01_2_M009_fru.mp3	positivo
Ses03M_script02_2_F021_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script02_2_F021_xxx.mp3	negativo
Ses03F_impro05_M001_fru	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro05_M001_fru.mp3	positivo
Ses03M_script02_2_F028_fru	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script02_2_F028_fru.mp3	positivo
Ses03M_impro04_M019_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro04_M019_xxx.mp3	negativo
Ses03M_impro03_M022_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro03_M022_xxx.mp3	negativo
Ses03M_script01_3_M004_neu	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script01_3_M004_neu.mp3	negativo
Ses03M_script03_2_M018_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script03_2_M018_xxx.mp3	negativo
Ses03F_impro07_F017_hap	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro07_F017_hap.mp3	negativo
Ses03M_impro08a_F018_fru	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro08a_F018_fru.mp3	positivo
Ses03M_impro08a_M008_neu	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro08a_M008_neu.mp3	negativo
Ses03F_impro04_M020_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro04_M020_xxx.mp3	negativo
Ses03F_script02_2_M035_fru	/home/franco/tesis/IEMOCAP_mp3/Ses03F_script02_2_M035_fru.mp3	positivo
Ses03F_impro03_M019_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro03_M019_xxx.mp3	negativo
Ses03M_script02_1_M004_exc	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script02_1_M004_exc.mp3	negativo
Ses03F_script02_2_F034_fru	/home/franco/tesis/IEMOCAP_mp3/Ses03F_script02_2_F034_fru.mp3	positivo
Ses03F_impro08_M025_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro08_M025_xxx.mp3	negativo
Ses03F_script01_1_F009_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03F_script01_1_F009_xxx.mp3	negativo
Ses03F_script01_1_F017_ang	/home/franco/tesis/IEMOCAP_mp3/Ses03F_script01_1_F017_ang.mp3	positivo
Ses03F_script02_2_F027_sad	/home/franco/tesis/IEMOCAP_mp3/Ses03F_script02_2_F027_sad.mp3	negativo
Ses03M_impro05a_F006_fru	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro05a_F006_fru.mp3	positivo
Ses03F_script03_2_F022_fru	/home/franco/tesis/IEMOCAP_mp3/Ses03F_script03_2_F022_fru.mp3	positivo
Ses03F_script01_2_F009_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03F_script01_2_F009_xxx.mp3	negativo
Ses03F_impro03_F011_exc	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro03_F011_exc.mp3	negativo
Ses03M_impro07_F019_hap	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro07_F019_hap.mp3	negativo
Ses03F_impro08_M008_ang	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro08_M008_ang.mp3	positivo
Ses03F_script02_2_F048_hap	/home/franco/tesis/IEMOCAP_mp3/Ses03F_script02_2_F048_hap.mp3	negativo
Ses03F_impro08_F018_fru	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro08_F018_fru.mp3	positivo
Ses03F_script02_1_M036_exc	/home/franco/tesis/IEMOCAP_mp3/Ses03F_script02_1_M036_exc.mp3	negativo
Ses03M_script01_3_F026_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script01_3_F026_xxx.mp3	negativo
Ses03F_impro05_M009_neu	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro05_M009_neu.mp3	negativo
Ses03F_impro06_F024_sad	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro06_F024_sad.mp3	negativo
Ses03M_script02_2_F022_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script02_2_F022_xxx.mp3	negativo
Ses03F_script01_1_M040_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03F_script01_1_M040_xxx.mp3	negativo
Ses03F_impro05_F015_ang	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro05_F015_ang.mp3	positivo
Ses03F_impro06_F013_sad	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro06_F013_sad.mp3	negativo
Ses03M_script02_1_M024_exc	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script02_1_M024_exc.mp3	negativo
Ses03M_impro05b_M032_ang	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro05b_M032_ang.mp3	positivo
Ses03M_impro08b_F019_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro08b_F019_xxx.mp3	negativo
Ses03F_script01_1_F046_neu	/home/franco/tesis/IEMOCAP_mp3/Ses03F_script01_1_F046_neu.mp3	negativo
Ses03F_impro03_F019_hap	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro03_F019_hap.mp3	negativo
Ses03M_impro07_M026_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro07_M026_xxx.mp3	negativo
Ses03F_impro02_M017_sad	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro02_M017_sad.mp3	negativo
Ses03F_impro05_M011_neu	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro05_M011_neu.mp3	negativo
Ses03F_impro06_F022_sad	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro06_F022_sad.mp3	negativo
Ses03M_impro08a_F011_fru	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro08a_F011_fru.mp3	positivo
Ses03M_script03_2_F041_ang	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script03_2_F041_ang.mp3	positivo
Ses03F_script02_2_M016_neu	/home/franco/tesis/IEMOCAP_mp3/Ses03F_script02_2_M016_neu.mp3	negativo
Ses03F_impro07_F012_hap	/home/franco/tesis/IEMOCAP_mp3/Ses03F_impro07_F012_hap.mp3	negativo
Ses03M_script01_1_M015_fru	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script01_1_M015_fru.mp3	positivo
Ses03M_script02_2_M034_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script02_2_M034_xxx.mp3	negativo
Ses03M_impro05a_M020_ang	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro05a_M020_ang.mp3	positivo
Ses03F_script03_1_M002_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03F_script03_1_M002_xxx.mp3	negativo
Ses03F_script03_1_F006_xxx	/home/franco/tesis/IEMOCAP_mp3/Ses03F_script03_1_F006_xxx.mp3	negativo
Ses03M_impro03_M020_hap	/home/franco/tesis/IEMOCAP_mp3/Ses03M_impro03_M020_hap.mp3	negativo
Ses03M_script01_1_M024_fru	/home/franco/tesis/IEMOCAP_mp3/Ses03M_script01_1_M024_fru.mp3	positivo
Ses03F_script01_1_F013_fru	/home/franco/tesis/IEMOCAP_mp3/Ses03F_script01_1_F013_fru.mp3	positivo
